,Year,State,Source,Gen MWh
2488,1991,PA,Other Biomass,670825
2489,1991,PA,Other Gases,721051
2490,1991,PA,Petroleum,4125862
2491,1991,PA,Pumped Storage,-963145
2492,1991,PA,Wood and Wood Derived Fuels,566951
2526,1991,RI,Total,2925819
2527,1991,RI,Coal,0
2528,1991,RI,Hydroelectric Conventional,9946
2529,1991,RI,Natural Gas,2749067
2530,1991,RI,Other Biomass,72155
2531,1991,RI,Petroleum,94651
2551,1991,SC,Total,72180007
2552,1991,SC,Coal,23821335
2553,1991,SC,Hydroelectric Conventional,3111318
2554,1991,SC,Natural Gas,1081636
2555,1991,SC,Nuclear,43108073
2556,1991,SC,Other,7945
2557,1991,SC,Other Biomass,59411
2558,1991,SC,Other Gases,5821
2559,1991,SC,Petroleum,180889
2560,1991,SC,Pumped Storage,-574257
2561,1991,SC,Wood and Wood Derived Fuels,1377836
2584,1991,SD,Total,6572666
2585,1991,SD,Coal,2727087
2586,1991,SD,Hydroelectric Conventional,3828116
2587,1991,SD,Natural Gas,9036
2588,1991,SD,Petroleum,8427
2594,1991,TN,Total,76192806
2595,1991,TN,Coal,48236733
2596,1991,TN,Hydroelectric Conventional,10872944
2597,1991,TN,Natural Gas,197260
2598,1991,TN,Nuclear,16586744
2599,1991,TN,Other,38926
2600,1991,TN,Other Biomass,36354
2601,1991,TN,Other Gases,3153
2602,1991,TN,Petroleum,172265
2603,1991,TN,Pumped Storage,-376338
2604,1991,TN,Wood and Wood Derived Fuels,424765
2623,1991,TX,Total,286328708
2624,1991,TX,Coal,120845051
2625,1991,TX,Hydroelectric Conventional,2224581
2626,1991,TX,Natural Gas,136442893
2627,1991,TX,Nuclear,19799867
2628,1991,TX,Other,705801
2629,1991,TX,Other Biomass,330029
2630,1991,TX,Other Gases,3320535
2631,1991,TX,Petroleum,1492995
2632,1991,TX,Solar Thermal and Photovoltaic,371
2633,1991,TX,Wood and Wood Derived Fuels,1166585
2724,1991,UT,Total,30505906
2725,1991,UT,Coal,28887600
2726,1991,UT,Geothermal,186241
2727,1991,UT,Hydroelectric Conventional,626965
2728,1991,UT,Natural Gas,549984
2729,1991,UT,Other Gases,203802
2730,1991,UT,Petroleum,51314
2731,1991,UT,Pumped Storage,0
2749,1991,VA,Total,54729094
2750,1991,VA,Coal,24821391
2751,1991,VA,Hydroelectric Conventional,1080055
2752,1991,VA,Natural Gas,1730887
2753,1991,VA,Nuclear,23886268
2754,1991,VA,Other Biomass,701129
2755,1991,VA,Petroleum,2353996
2756,1991,VA,Pumped Storage,-1037665
2757,1991,VA,Solar Thermal and Photovoltaic,33
2758,1991,VA,Wood and Wood Derived Fuels,1193000
2785,1991,VT,Total,5387985
2786,1991,VT,Hydroelectric Conventional,1052719
2787,1991,VT,Natural Gas,95341
2788,1991,VT,Nuclear,4108314
2789,1991,VT,Petroleum,5244
2790,1991,VT,Wind,0
2791,1991,VT,Wood and Wood Derived Fuels,126367
2804,1991,WA,Total,102870562
2805,1991,WA,Coal,7944779
2806,1991,WA,Hydroelectric Conventional,89342397
2807,1991,WA,Natural Gas,460424
2808,1991,WA,Nuclear,4229868
2809,1991,WA,Other,3
2810,1991,WA,Other Biomass,46633
2811,1991,WA,Other Gases,97467
2812,1991,WA,Petroleum,31164
2813,1991,WA,Pumped Storage,0
2814,1991,WA,Wood and Wood Derived Fuels,717827
2844,1991,WI,Total,49356737
2845,1991,WI,Coal,34487009
2846,1991,WI,Hydroelectric Conventional,2516633
2847,1991,WI,Natural Gas,381590
2848,1991,WI,Nuclear,10991419
2849,1991,WI,Other Biomass,135688
2850,1991,WI,Petroleum,164243
2851,1991,WI,Wind,6
2852,1991,WI,Wood and Wood Derived Fuels,680149
2876,1991,WV,Total,73423735
2877,1991,WV,Coal,71867808
2878,1991,WV,Hydroelectric Conventional,1065385
2879,1991,WV,Natural Gas,58808
2880,1991,WV,Other,198
2881,1991,WV,Other Gases,178489
2882,1991,WV,Petroleum,253047
2902,1991,WY,Total,39298388
2903,1991,WY,Coal,38081345
2904,1991,WY,Hydroelectric Conventional,735932
2905,1991,WY,Natural Gas,321763
2906,1991,WY,Other,47491
2907,1991,WY,Petroleum,61417
2908,1991,WY,Wood and Wood Derived Fuels,50440
2920,1992,AK,Total,5298424
2921,1992,AK,Coal,495795
2922,1992,AK,Hydroelectric Conventional,918120
2923,1992,AK,Natural Gas,3214330
2924,1992,AK,Other Biomass,16295
2925,1992,AK,Petroleum,521950
2926,1992,AK,Wind,0
2927,1992,AK,Wood and Wood Derived Fuels,131934
2943,1992,AL,Total,95234422
2944,1992,AL,Coal,61160671
2945,1992,AL,Hydroelectric Conventional,10260023
2946,1992,AL,Natural Gas,1396063
2947,1992,AL,Nuclear,19397436
2948,1992,AL,Other Biomass,28790
2949,1992,AL,Other Gases,328720
2950,1992,AL,Petroleum,194866
2951,1992,AL,Wood and Wood Derived Fuels,2467853
2971,1992,AR,Total,39746101
2972,1992,AR,Coal,20093600
2973,1992,AR,Hydroelectric Conventional,3377255
2974,1992,AR,Natural Gas,3426632
2975,1992,AR,Nuclear,11325661
2976,1992,AR,Other Biomass,14983
2977,1992,AR,Petroleum,52668
2978,1992,AR,Pumped Storage,2692
2979,1992,AR,Wood and Wood Derived Fuels,1452610
2999,1992,AZ,Total,70552727
3000,1992,AZ,Coal,34817088
3001,1992,AZ,Hydroelectric Conventional,6620757
3002,1992,AZ,Natural Gas,2975365
3003,1992,AZ,Nuclear,25608706
3004,1992,AZ,Petroleum,101915
3005,1992,AZ,Pumped Storage,290465
3006,1992,AZ,Wood and Wood Derived Fuels,138431
3022,1992,CA,Total,177155459
3023,1992,CA,Coal,3299510
3024,1992,CA,Geothermal,14771487
3025,1992,CA,Hydroelectric Conventional,20167410
3026,1992,CA,Natural Gas,88704787
3027,1992,CA,Nuclear,35244336
3028,1992,CA,Other,10211
3029,1992,CA,Other Biomass,2783356
3030,1992,CA,Other Gases,2714688
3031,1992,CA,Petroleum,1948539
3032,1992,CA,Pumped Storage,-4495
3033,1992,CA,Solar Thermal and Photovoltaic,399260
3034,1992,CA,Wind,2863999
3035,1992,CA,Wood and Wood Derived Fuels,4252371
3077,1992,CO,Total,33295490
3078,1992,CO,Coal,30247748
3079,1992,CO,Hydroelectric Conventional,1499162
3080,1992,CO,Natural Gas,1347188
3081,1992,CO,Other Biomass,28173
3082,1992,CO,Petroleum,40888
3083,1992,CO,Pumped Storage,132331
3106,1992,CT,Total,29211380
3107,1992,CT,Coal,3717996
3108,1992,CT,Hydroelectric Conventional,423713
3109,1992,CT,Natural Gas,1471825
3110,1992,CT,Nuclear,16770708
3111,1992,CT,Other,0
3112,1992,CT,Other Biomass,1337177
3113,1992,CT,Other Gases,2819
3114,1992,CT,Petroleum,5483841
3115,1992,CT,Pumped Storage,3301
3143,1992,DC,Total,73991
3144,1992,DC,Coal,0
3145,1992,DC,Petroleum,73991
3150,1992,DE,Total,6984285
3151,1992,DE,Coal,4003881
3152,1992,DE,Natural Gas,627975
3153,1992,DE,Other,6315
3154,1992,DE,Other Gases,164881
3155,1992,DE,Petroleum,2181233
3166,1992,FL,Total,143777143
3167,1992,FL,Coal,62709653
3168,1992,FL,Hydroelectric Conventional,235604
3169,1992,FL,Natural Gas,19919616
3170,1992,FL,Nuclear,25115956
3171,1992,FL,Other,1951858
3172,1992,FL,Other Biomass,2920768
3173,1992,FL,Other Gases,15178
3174,1992,FL,Petroleum,28617786
3175,1992,FL,Wood and Wood Derived Fuels,2290724
3202,1992,GA,Total,97358229
3203,1992,GA,Coal,59227954
3204,1992,GA,Hydroelectric Conventional,4915318
3205,1992,GA,Natural Gas,729290
3206,1992,GA,Nuclear,27996298
3207,1992,GA,Other Biomass,87064
3208,1992,GA,Petroleum,813405
3209,1992,GA,Pumped Storage,483079
3210,1992,GA,Wood and Wood Derived Fuels,3105821
3232,1992,HI,Total,9844461
3233,1992,HI,Coal,556628
3234,1992,HI,Geothermal,2134
3235,1992,HI,Hydroelectric Conventional,61123
3236,1992,HI,Other Biomass,805042
3237,1992,HI,Other Gases,62401
3238,1992,HI,Petroleum,8334203
3239,1992,HI,Wind,22676
3240,1992,HI,Wood and Wood Derived Fuels,254
3261,1992,IA,Total,30496927
3262,1992,IA,Coal,25763013
3263,1992,IA,Hydroelectric Conventional,999665
3264,1992,IA,Natural Gas,269011
3265,1992,IA,Nuclear,3405144
3266,1992,IA,Other Biomass,20009
3267,1992,IA,Petroleum,40085
3292,1992,ID,Total,7463004
3293,1992,ID,Coal,44371
3294,1992,ID,Hydroelectric Conventional,6653977
3295,1992,ID,Natural Gas,137549
3296,1992,ID,Other,72032
3297,1992,ID,Other Biomass,8619
3298,1992,ID,Petroleum,2313
3299,1992,ID,Wood and Wood Derived Fuels,544143
3314,1992,IL,Total,128046228
3315,1992,IL,Coal,51416591
3316,1992,IL,Hydroelectric Conventional,139308
3317,1992,IL,Natural Gas,1703597
3318,1992,IL,Nuclear,73742321
3319,1992,IL,Other Biomass,202394
3320,1992,IL,Other Gases,404078
3321,1992,IL,Petroleum,437893
3322,1992,IL,Wood and Wood Derived Fuels,46
3348,1992,IN,Total,101018564
3349,1992,IN,Coal,96616880
3350,1992,IN,Hydroelectric Conventional,562476
3351,1992,IN,Natural Gas,1184257
3352,1992,IN,Other Biomass,33471
3353,1992,IN,Other Gases,2133416
3354,1992,IN,Petroleum,488064
3370,1992,KS,Total,32078493
3371,1992,KS,Coal,22152736
3372,1992,KS,Hydroelectric Conventional,9768
3373,1992,KS,Natural Gas,1372392
3374,1992,KS,Nuclear,8490658
3375,1992,KS,Petroleum,52826
3376,1992,KS,Wind,113
3388,1992,KY,Total,77351259
3389,1992,KY,Coal,73476309
3390,1992,KY,Hydroelectric Conventional,3767232
3391,1992,KY,Natural Gas,23832
3392,1992,KY,Petroleum,83886
3398,1992,LA,Total,73374124
3399,1992,LA,Coal,19840001
3400,1992,LA,Hydroelectric Conventional,656492
3401,1992,LA,Natural Gas,36977798
3402,1992,LA,Nuclear,10355520
3403,1992,LA,Other,702002
3404,1992,LA,Other Biomass,80251
3405,1992,LA,Other Gases,1162816
3406,1992,LA,Petroleum,1065464
3407,1992,LA,Wood and Wood Derived Fuels,2533780
3431,1992,MA,Total,40087655
3432,1992,MA,Coal,11064697
3433,1992,MA,Hydroelectric Conventional,1010856
3434,1992,MA,Natural Gas,8479397
3435,1992,MA,Nuclear,4741968
3436,1992,MA,Other Biomass,1681890
3437,1992,MA,Petroleum,13726316
3438,1992,MA,Pumped Storage,-648685
3439,1992,MA,Wood and Wood Derived Fuels,31216
3469,1992,MD,Total,41177359
3470,1992,MD,Coal,23850470
3471,1992,MD,Hydroelectric Conventional,1824659
3472,1992,MD,Natural Gas,1077542
3473,1992,MD,Nuclear,10663950
3474,1992,MD,Other Biomass,329854
3475,1992,MD,Other Gases,506572
3476,1992,MD,Petroleum,2749511
3477,1992,MD,Wood and Wood Derived Fuels,174801
3501,1992,ME,Total,15683544
3502,1992,ME,Coal,559844
3503,1992,ME,Hydroelectric Conventional,3512606
3504,1992,ME,Natural Gas,24687
3505,1992,ME,Nuclear,5357999
3506,1992,ME,Other Biomass,409247
3507,1992,ME,Petroleum,2187082
3508,1992,ME,Wood and Wood Derived Fuels,3632079
3535,1992,MI,Total,95321939
3536,1992,MI,Coal,63346702
3537,1992,MI,Hydroelectric Conventional,1782271
3538,1992,MI,Natural Gas,9528639
3539,1992,MI,Nuclear,18848731
3540,1992,MI,Other,31190
3541,1992,MI,Other Biomass,330502
3542,1992,MI,Other Gases,243754
3543,1992,MI,Petroleum,628767
3544,1992,MI,Pumped Storage,-770902
3545,1992,MI,Wood and Wood Derived Fuels,1352285
3577,1992,MN,Total,40258884
3578,1992,MN,Coal,25701266
3579,1992,MN,Hydroelectric Conventional,1062506
3580,1992,MN,Natural Gas,645888
3581,1992,MN,Nuclear,11166355
3582,1992,MN,Other Biomass,525005
3583,1992,MN,Petroleum,648658
3584,1992,MN,Wind,145
3585,1992,MN,Wood and Wood Derived Fuels,509061
3608,1992,MO,Total,56951673
3609,1992,MO,Coal,47099235
3610,1992,MO,Hydroelectric Conventional,1481265
3611,1992,MO,Natural Gas,237779
3612,1992,MO,Nuclear,8083975
3613,1992,MO,Other Biomass,85
3614,1992,MO,Petroleum,81078
3615,1992,MO,Pumped Storage,-31744
3632,1992,MS,Total,23134963
3633,1992,MS,Coal,7836090
3634,1992,MS,Natural Gas,4735182
3635,1992,MS,Nuclear,8173763
3636,1992,MS,Petroleum,413903
3637,1992,MS,Wood and Wood Derived Fuels,1976025
3650,1992,MT,Total,25899645
3651,1992,MT,Coal,17453833
3652,1992,MT,Hydroelectric Conventional,8270838
3653,1992,MT,Natural Gas,34569
3654,1992,MT,Petroleum,16956
3655,1992,MT,Wind,50
3656,1992,MT,Wood and Wood Derived Fuels,123399
3672,1992,NC,Total,89535255
3673,1992,NC,Coal,58274019
3674,1992,NC,Hydroelectric Conventional,5768453
3675,1992,NC,Natural Gas,361308
3676,1992,NC,Nuclear,22753813
3677,1992,NC,Other,225149
3678,1992,NC,Other Biomass,30506
3679,1992,NC,Petroleum,335046
3680,1992,NC,Pumped Storage,109885
3681,1992,NC,Wood and Wood Derived Fuels,1677076
3710,1992,ND,Total,28766897
3711,1992,ND,Coal,26960827
3712,1992,ND,Hydroelectric Conventional,1698854
3713,1992,ND,Natural Gas,13411
3714,1992,ND,Other Gases,38523
3715,1992,ND,Petroleum,55282
3726,1992,NE,Total,22425498
3727,1992,NE,Coal,12440175
3728,1992,NE,Hydroelectric Conventional,1075446
3729,1992,NE,Natural Gas,145492
3730,1992,NE,Nuclear,8748468
3731,1992,NE,Other Biomass,6435
3732,1992,NE,Petroleum,9482
3743,1992,NH,Total,15117253
3744,1992,NH,Coal,3187087
3745,1992,NH,Hydroelectric Conventional,1393631
3746,1992,NH,Natural Gas,57001
3747,1992,NH,Nuclear,7868653
3748,1992,NH,Other Biomass,164099
3749,1992,NH,Petroleum,1413274
3750,1992,NH,Wood and Wood Derived Fuels,1033508
3772,1992,NJ,Total,43664014
3773,1992,NJ,Coal,5409083
3774,1992,NJ,Hydroelectric Conventional,22380
3775,1992,NJ,Natural Gas,14515031
3776,1992,NJ,Nuclear,21595097
3777,1992,NJ,Other Biomass,904189
3778,1992,NJ,Other Gases,48157
3779,1992,NJ,Petroleum,1308375
3780,1992,NJ,Pumped Storage,-138298
3804,1992,NM,Total,28069438
3805,1992,NM,Coal,25348413
3806,1992,NM,Hydroelectric Conventional,255046
3807,1992,NM,Natural Gas,2414692
3808,1992,NM,Other Biomass,14128
3809,1992,NM,Petroleum,37159
3823,1992,NV,Total,23347543
3824,1992,NV,Coal,16443169
3825,1992,NV,Geothermal,1177972
3826,1992,NV,Hydroelectric Conventional,1985691
3827,1992,NV,Natural Gas,3392197
3828,1992,NV,Other,20929
3829,1992,NV,Petroleum,327585
3841,1992,NY,Total,125948924
3842,1992,NY,Coal,27279703
3843,1992,NY,Hydroelectric Conventional,28056647
3844,1992,NY,Natural Gas,26849697
3845,1992,NY,Nuclear,24154932
3846,1992,NY,Other Biomass,1738485
3847,1992,NY,Other Gases,91985
3848,1992,NY,Petroleum,18319258
3849,1992,NY,Pumped Storage,-1031645
3850,1992,NY,Wood and Wood Derived Fuels,489862
3884,1992,OH,Total,137661728
3885,1992,OH,Coal,121249946
3886,1992,OH,Hydroelectric Conventional,253165
3887,1992,OH,Natural Gas,340236
3888,1992,OH,Nuclear,14805499
3889,1992,OH,Other Biomass,349113
3890,1992,OH,Other Gases,73545
3891,1992,OH,Petroleum,258124
3892,1992,OH,Wood and Wood Derived Fuels,332100
3915,1992,OK,Total,50006448
3916,1992,OK,Coal,30003846
3917,1992,OK,Hydroelectric Conventional,3241701
3918,1992,OK,Natural Gas,16419444
3919,1992,OK,Other Biomass,1832
3920,1992,OK,Other Gases,72380
3921,1992,OK,Petroleum,51626
3922,1992,OK,Pumped Storage,-31864
3923,1992,OK,Wood and Wood Derived Fuels,247483
3942,1992,OR,Total,42345374
3943,1992,OR,Coal,3702081
3944,1992,OR,Hydroelectric Conventional,31718535
3945,1992,OR,Natural Gas,1527911
3946,1992,OR,Nuclear,4572587
3947,1992,OR,Other Biomass,93795
3948,1992,OR,Petroleum,10655
3949,1992,OR,Wind,539
3950,1992,OR,Wood and Wood Derived Fuels,719271
3973,1992,PA,Total,179405645
3974,1992,PA,Coal,109124697
3975,1992,PA,Hydroelectric Conventional,2577615
3976,1992,PA,Natural Gas,2707834
3977,1992,PA,Nuclear,60132729
3978,1992,PA,Other,243730
3979,1992,PA,Other Biomass,1252363
3980,1992,PA,Other Gases,1011223
3981,1992,PA,Petroleum,2648000
3982,1992,PA,Pumped Storage,-918889
3983,1992,PA,Wood and Wood Derived Fuels,626343
4017,1992,RI,Total,4785205
4018,1992,RI,Coal,0
4019,1992,RI,Hydroelectric Conventional,9946
4020,1992,RI,Natural Gas,4612506
4021,1992,RI,Other Biomass,63834
4022,1992,RI,Petroleum,98919
4040,1992,SC,Total,74170509
4041,1992,SC,Coal,23677865
4042,1992,SC,Hydroelectric Conventional,3310446
4043,1992,SC,Natural Gas,271179
4044,1992,SC,Nuclear,45536530
4045,1992,SC,Other,6027
4046,1992,SC,Other Biomass,63812
4047,1992,SC,Other Gases,17359
4048,1992,SC,Petroleum,158187
4049,1992,SC,Pumped Storage,-535497
4050,1992,SC,Wood and Wood Derived Fuels,1664601
4073,1992,SD,Total,6246414
4074,1992,SD,Coal,2626290
4075,1992,SD,Hydroelectric Conventional,3612010
4076,1992,SD,Natural Gas,642
4077,1992,SD,Petroleum,7472
4083,1992,TN,Total,77748112
4084,1992,TN,Coal,51527665
4085,1992,TN,Hydroelectric Conventional,10011047
4086,1992,TN,Natural Gas,275511
4087,1992,TN,Nuclear,15653580
4088,1992,TN,Other,79537
4089,1992,TN,Other Biomass,54764
4090,1992,TN,Other Gases,3454
4091,1992,TN,Petroleum,129598
4092,1992,TN,Pumped Storage,-421383
4093,1992,TN,Wood and Wood Derived Fuels,434339
4114,1992,TX,Total,290292313
4115,1992,TX,Coal,121395162
4116,1992,TX,Hydroelectric Conventional,2638164
4117,1992,TX,Natural Gas,134639387
4118,1992,TX,Nuclear,24496392
4119,1992,TX,Other,324978
4120,1992,TX,Other Biomass,340652
4121,1992,TX,Other Gases,3527112
4122,1992,TX,Petroleum,1628161
4123,1992,TX,Solar Thermal and Photovoltaic,369
4124,1992,TX,Wood and Wood Derived Fuels,1301936
4215,1992,UT,Total,33237139
4216,1992,UT,Coal,31552990
4217,1992,UT,Geothermal,186369
4218,1992,UT,Hydroelectric Conventional,602384
4219,1992,UT,Natural Gas,631435
4220,1992,UT,Other Gases,230326
4221,1992,UT,Petroleum,33635
4222,1992,UT,Pumped Storage,0
4240,1992,VA,Total,56352354
4241,1992,VA,Coal,26225034
4242,1992,VA,Hydroelectric Conventional,1089975
4243,1992,VA,Natural Gas,2475690
4244,1992,VA,Nuclear,23334340
4245,1992,VA,Other,484
4246,1992,VA,Other Biomass,759914
4247,1992,VA,Petroleum,1852865
4248,1992,VA,Pumped Storage,-664933
4249,1992,VA,Solar Thermal and Photovoltaic,11
4250,1992,VA,Wood and Wood Derived Fuels,1278974
4279,1992,VT,Total,4870142
4280,1992,VT,Hydroelectric Conventional,921498
4281,1992,VT,Natural Gas,63120
4282,1992,VT,Nuclear,3734594
4283,1992,VT,Petroleum,2688
4284,1992,VT,Wind,0
4285,1992,VT,Wood and Wood Derived Fuels,148242
4300,1992,WA,Total,86482429
4301,1992,WA,Coal,9658148
4302,1992,WA,Hydroelectric Conventional,68324659
4303,1992,WA,Natural Gas,1273763
4304,1992,WA,Nuclear,5692379
4305,1992,WA,Other,1
4306,1992,WA,Other Biomass,172810
4307,1992,WA,Other Gases,234023
4308,1992,WA,Petroleum,25745
4309,1992,WA,Pumped Storage,0
4310,1992,WA,Wood and Wood Derived Fuels,1100901
4337,1992,WI,Total,48893401
4338,1992,WI,Coal,33833943
4339,1992,WI,Hydroelectric Conventional,2401605
4340,1992,WI,Natural Gas,379591
4341,1992,WI,Nuclear,11207185
4342,1992,WI,Other Biomass,162325
4343,1992,WI,Petroleum,155249
4344,1992,WI,Wind,0
4345,1992,WI,Wood and Wood Derived Fuels,753503
4376,1992,WV,Total,75159914
4377,1992,WV,Coal,73352552
4378,1992,WV,Hydroelectric Conventional,1271063
4379,1992,WV,Natural Gas,120856
4380,1992,WV,Other,50
4381,1992,WV,Other Gases,174182
4382,1992,WV,Petroleum,241211
4403,1992,WY,Total,42473894
4404,1992,WY,Coal,41380784
4405,1992,WY,Hydroelectric Conventional,635640
4406,1992,WY,Natural Gas,341257
4407,1992,WY,Other,45396
4408,1992,WY,Other Gases,8642
4409,1992,WY,Petroleum,58483
4410,1992,WY,Wood and Wood Derived Fuels,3692
4423,1993,AK,Total,5721277
4424,1993,AK,Coal,533123
4425,1993,AK,Hydroelectric Conventional,1302992
4426,1993,AK,Natural Gas,3191814
4427,1993,AK,Other Biomass,15422
4428,1993,AK,Petroleum,587422
4429,1993,AK,Wind,0
4430,1993,AK,Wood and Wood Derived Fuels,90504
4445,1993,AL,Total,99336996
4446,1993,AL,Coal,67336321
4447,1993,AL,Hydroelectric Conventional,9034210
4448,1993,AL,Natural Gas,1260978
4449,1993,AL,Nuclear,17823325
4450,1993,AL,Other Biomass,2383
4451,1993,AL,Other Gases,338105
4452,1993,AL,Petroleum,192944
4453,1993,AL,Wood and Wood Derived Fuels,3348730
4474,1993,AR,Total,40498654
4475,1993,AR,Coal,18091528
4476,1993,AR,Hydroelectric Conventional,4509292
4477,1993,AR,Natural Gas,2703261
4478,1993,AR,Nuclear,13521676
4479,1993,AR,Other Biomass,29607
4480,1993,AR,Petroleum,73127
4481,1993,AR,Pumped Storage,0
4482,1993,AR,Wood and Wood Derived Fuels,1570163
4502,1993,AZ,Total,68468986
4503,1993,AZ,Coal,37272195
4504,1993,AZ,Hydroelectric Conventional,6697088
4505,1993,AZ,Natural Gas,1936549
4506,1993,AZ,Nuclear,22048880
4507,1993,AZ,Petroleum,85442
4508,1993,AZ,Pumped Storage,325983
4509,1993,AZ,Wood and Wood Derived Fuels,102849
4525,1993,CA,Total,186990642
4526,1993,CA,Coal,3129951
4527,1993,CA,Geothermal,14948113
4528,1993,CA,Hydroelectric Conventional,40492526
4529,1993,CA,Natural Gas,79644169
4530,1993,CA,Nuclear,31580692
4531,1993,CA,Other,11423
4532,1993,CA,Other Biomass,2891154
4533,1993,CA,Other Gases,3097462
4534,1993,CA,Petroleum,3601682
4535,1993,CA,Pumped Storage,282924
4536,1993,CA,Solar Thermal and Photovoltaic,462078
4537,1993,CA,Wind,2983640
4538,1993,CA,Wood and Wood Derived Fuels,3864828
4580,1993,CO,Total,34240183
4581,1993,CO,Coal,30701319
4582,1993,CO,Hydroelectric Conventional,1911842
4583,1993,CO,Natural Gas,1510863
4584,1993,CO,Other Biomass,34448
4585,1993,CO,Petroleum,8966
4586,1993,CO,Pumped Storage,72745
4609,1993,CT,Total,32884571
4610,1993,CT,Coal,3508317
4611,1993,CT,Hydroelectric Conventional,414685
4612,1993,CT,Natural Gas,1383916
4613,1993,CT,Nuclear,21801782
4614,1993,CT,Other,0
4615,1993,CT,Other Biomass,1395624
4616,1993,CT,Petroleum,4384501
4617,1993,CT,Pumped Storage,-4254
4643,1993,DC,Total,188452
4644,1993,DC,Coal,0
4645,1993,DC,Petroleum,188452
4650,1993,DE,Total,9017680
4651,1993,DE,Coal,5374615
4652,1993,DE,Natural Gas,1029190
4653,1993,DE,Other,6049
4654,1993,DE,Other Gases,103206
4655,1993,DE,Petroleum,2504620
4666,1993,FL,Total,151934156
4667,1993,FL,Coal,63138674
4668,1993,FL,Hydroelectric Conventional,210776
4669,1993,FL,Natural Gas,20754801
4670,1993,FL,Nuclear,25886864
4671,1993,FL,Other,1676955
4672,1993,FL,Other Biomass,3096959
4673,1993,FL,Other Gases,72413
4674,1993,FL,Petroleum,34727092
4675,1993,FL,Wood and Wood Derived Fuels,2369622
4703,1993,GA,Total,101447571
4704,1993,GA,Coal,64252566
4705,1993,GA,Hydroelectric Conventional,4456651
4706,1993,GA,Natural Gas,696214
4707,1993,GA,Nuclear,27233352
4708,1993,GA,Other Biomass,113394
4709,1993,GA,Petroleum,1137913
4710,1993,GA,Pumped Storage,344444
4711,1993,GA,Wood and Wood Derived Fuels,3213037
4734,1993,HI,Total,9943687
